generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
3,single-cutcat-tour,103,243,109,1.62109375,0.14373682383819203,0,0.1604032151360796,1.0
3,single-cutcat-tour,106,122,219,1.59375,0.07467824401558047,0,0.25414639937504946,1.0
3,single-cutcat-tour,74,287,218,1.5947265625,0.1541312689997168,0,0.2237809567712339,1.0
3,single-cutcat-tour,71,273,109,1.74609375,0.1725050054042103,0,0.18428402573840033,0.9998999999999999
4,single-cutcat-tour,72,234,123,1.53125,0.11400950726007833,0,0.1750311946283622,1.0
4,single-cutcat-tour,71,121,221,1.73828125,0.08673046361100854,0,0.25412016573449553,1.0
4,single-cutcat-tour,71,273,109,1.74609375,0.1725050054042103,0,0.18428402573840033,0.9998999999999999
4,single-cutcat-tour,71,265,111,1.55859375,0.15029823351077637,0,0.15660857405095902,0.9999000000000001
4,single-cutcat-tour,202,250,347,1.609375,0.110762258533458,0,0.38816954812630927,1.0
4,single-cutcat-tour,362,123,218,1.96875,0.08284515669877629,0,0.34827148448186196,1.0
4,single-cutcat-tour,74,266,109,1.59375,0.15550911012286334,0,0.1809213407622269,0.9999000000000001
4,single-cutcat-tour,666,122,1099,1.6484375,0.06175221260372446,0,0.7985894126001333,1.0
4,single-cutcat-tour,926,178,370,1.693359375,0.07765875854545105,0,0.44619797834853975,1.0
4,single-cutcat-tour,650,122,1069,1.71875,0.05060245295506407,0,0.7255092044175663,1.0
5,single-cutcat-tour,72,234,123,1.53125,0.11400950726007833,0,0.1750311946283622,1.0
5,single-cutcat-tour,71,121,221,1.73828125,0.08673046361100854,0,0.25412016573449553,1.0
5,single-cutcat-tour,70,306,115,1.65625,0.16376202746907978,0,0.17750627391906842,0.9999000000000001
5,single-cutcat-tour,71,273,109,1.74609375,0.1725050054042103,0,0.18428402573840033,0.9998999999999999
5,single-cutcat-tour,12,234,123,1.6875,0.05150394264375808,0,0.04943217623280291,0.9884999999999999
5,single-cutcat-tour,202,250,347,1.609375,0.110762258533458,0,0.38816954812630927,1.0
5,single-cutcat-tour,74,266,109,1.59375,0.15550911012286334,0,0.1809213407622269,0.9999000000000001
5,single-cutcat-tour,666,122,1099,1.6484375,0.06175221260372446,0,0.7985894126001333,1.0
