generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
10,single-cutcat-unif,230,261,380,1.0576171875,0.316889705,0.0,0.001790937,0.9999999999999999
10,single-cutcat-unif,362,149,173,1.048828125,0.240441446,0.0,0.002180404,0.9998000000000001
11,single-cutcat-unif,251,139,542,1.115234375,0.238404094,0.0,0.001934588,0.9999999999999999
11,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
11,single-cutcat-unif,227,262,509,1.1123046875,0.340003531,0.0,0.002222603,0.9999999999999999
11,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
11,single-cutcat-unif,250,281,179,1.0693359375,0.343003252,0.0,0.001283877,0.9999000000000001
11,single-cutcat-unif,242,137,477,1.115234375,0.233332685,0.0,0.001913198,0.9999999999999999
11,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
11,single-cutcat-unif,583,153,204,1.1181640625,0.250708671,0.0,0.001271465,0.9998000000000001
11,single-cutcat-unif,186,105,755,1.0693359375,0.197983813,0.0,0.002447387,0.9999999999999999
11,single-cutcat-unif,252,891,172,1.005859375,0.715220248,0.0,0.00122665,0.9999000000000001
11,single-cutcat-unif,230,261,380,1.0576171875,0.316889705,0.0,0.001790937,0.9999999999999999
11,single-cutcat-unif,250,153,109,1.0693359375,0.244740887,0.0,0.000887858,0.9975
12,single-cutcat-unif,326,249,173,1.0224609375,0.333539038,0.0,0.001251116,0.9999000000000001
12,single-cutcat-unif,251,151,108,1.005859375,0.235301208,0.0,0.001033203,0.9967000000000003
12,single-cutcat-unif,250,151,108,1.099609375,0.243134489,0.0,0.001162367,0.9973000000000001
12,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
12,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
12,single-cutcat-unif,242,137,477,1.115234375,0.233332685,0.0,0.001913198,0.9999999999999999
12,single-cutcat-unif,191,105,748,1.0595703125,0.199538361,0.0,0.002582733,0.9999999999999999
12,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
12,single-cutcat-unif,583,153,204,1.1181640625,0.250708671,0.0,0.001271465,0.9998000000000001
12,single-cutcat-unif,240,121,627,1.0693359375,0.210282428,0.0,0.003238323,0.9999999999999999
12,single-cutcat-unif,252,891,172,1.005859375,0.715220248,0.0,0.00122665,0.9999000000000001
12,single-cutcat-unif,250,151,108,1.005859375,0.230127153,0.0,0.00101023,0.9973000000000001
12,single-cutcat-unif,227,138,220,1.0068359375,0.224814248,0.0,0.001296101,0.9998000000000001
13,single-cutcat-unif,326,249,173,1.0224609375,0.333539038,0.0,0.001251116,0.9999000000000001
13,single-cutcat-unif,186,153,111,1.0693359375,0.239979764,0.0,0.000949045,0.9971999999999999
13,single-cutcat-unif,251,902,173,1.0185546875,0.68035435,0.0,0.002370642,0.9999000000000001
13,single-cutcat-unif,71,154,172,1.1201171875,0.246777338,0.0,0.001961789,0.9997
13,single-cutcat-unif,251,151,108,1.005859375,0.235301208,0.0,0.001033203,0.9967000000000003
13,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
13,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
13,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
13,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
13,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
13,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
13,single-cutcat-unif,442,105,129,1.0693359375,0.19016581,0.0,0.001622989,0.9978000000000001
13,single-cutcat-unif,240,121,627,1.0693359375,0.210282428,0.0,0.003238323,0.9999999999999999
13,single-cutcat-unif,251,153,103,1.2568359375,0.324351265,-0.00997376,0.001266304,0.9999000000000001
13,single-cutcat-unif,227,138,220,1.0068359375,0.224814248,0.0,0.001296101,0.9998000000000001
14,single-cutcat-unif,186,153,111,1.0693359375,0.239979764,0.0,0.000949045,0.9971999999999999
14,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
14,single-cutcat-unif,190,105,748,1.0595703125,0.196358521,0.0,0.002666953,0.9999999999999999
14,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
14,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
14,single-cutcat-unif,190,115,634,1.0068359375,0.201531501,0.0,0.002198898,0.9999999999999999
14,single-cutcat-unif,254,122,131,1.0048828125,0.211097429,0.0,0.000985694,0.9979
14,single-cutcat-unif,231,139,396,1.181640625,0.246876686,0.0,0.002441036,0.9999999999999999
14,single-cutcat-unif,190,153,111,1.0693359375,0.29087857,0.0,0.000968762,0.9975999999999999
14,single-cutcat-unif,379,151,108,1.099609375,0.248892768,-0.010059776,0.000912095,0.9971999999999999
14,single-cutcat-unif,186,105,192,1.0693359375,0.198660723,0.0,0.001323543,0.9994
14,single-cutcat-unif,251,151,108,1.005859375,0.235301208,0.0,0.001033203,0.9967000000000003
14,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
14,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
14,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
14,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
14,single-cutcat-unif,600,233,131,1.0498046875,0.312007313,0.0,0.001105239,0.9991000000000001
14,single-cutcat-unif,251,153,103,1.2568359375,0.324351265,-0.00997376,0.001266304,0.9999000000000001
14,single-cutcat-unif,186,105,755,1.0693359375,0.197983813,0.0,0.002447387,0.9999999999999999
14,single-cutcat-unif,227,138,220,1.0068359375,0.224814248,0.0,0.001296101,0.9998000000000001
15,single-cutcat-unif,186,153,111,1.0693359375,0.239979764,0.0,0.000949045,0.9971999999999999
15,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
15,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
15,single-cutcat-unif,190,105,748,1.0595703125,0.196358521,0.0,0.002666953,0.9999999999999999
15,single-cutcat-unif,738,647,108,1.181640625,0.629664079,0.004878336,0.00179784,0.9987999999999999
15,single-cutcat-unif,190,107,128,1.0595703125,0.209032546,0.0,0.003734312,0.9979000000000002
15,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
15,single-cutcat-unif,190,115,634,1.0068359375,0.201531501,0.0,0.002198898,0.9999999999999999
15,single-cutcat-unif,222,150,112,1.0673828125,0.246717044,0.0,0.000953823,0.9972000000000001
15,single-cutcat-unif,379,151,108,1.099609375,0.248892768,-0.010059776,0.000912095,0.9971999999999999
15,single-cutcat-unif,255,121,125,1.2568359375,0.29071978,0.0,0.001286553,0.9999999999999999
15,single-cutcat-unif,738,137,172,1.0048828125,0.226588302,0.0,0.001931563,0.9996
15,single-cutcat-unif,536,233,131,1.0029296875,0.324620433,0.0,0.001007385,0.9989000000000001
15,single-cutcat-unif,251,151,164,1.099609375,0.232862825,0.0,0.002419456,0.9997
15,single-cutcat-unif,186,105,192,1.0693359375,0.198660723,0.0,0.001323543,0.9994
15,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
15,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
15,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
15,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
15,single-cutcat-unif,601,233,124,1.0498046875,0.308169847,0.0,0.00104211,0.9987000000000001
16,single-cutcat-unif,186,153,111,1.0693359375,0.239979764,0.0,0.000949045,0.9971999999999999
16,single-cutcat-unif,251,151,164,1.099609375,0.232862825,0.0,0.002419456,0.9997
16,single-cutcat-unif,186,105,192,1.0693359375,0.198660723,0.0,0.001323543,0.9994
16,single-cutcat-unif,190,105,748,1.0595703125,0.196358521,0.0,0.002666953,0.9999999999999999
16,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
16,single-cutcat-unif,706,150,168,1.0048828125,0.246729178,0.0,0.001947162,0.9998000000000001
16,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
16,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
16,single-cutcat-unif,601,233,124,1.0498046875,0.308169847,0.0,0.00104211,0.9987000000000001
16,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
16,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
16,single-cutcat-unif,190,107,128,1.0595703125,0.209032546,0.0,0.003734312,0.9979000000000002
16,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
16,single-cutcat-unif,70,137,236,1.0283203125,0.217470982,0.0,0.00246423,0.9998000000000001
16,single-cutcat-unif,222,243,128,1.0595703125,0.316177519,0.0,0.001043934,0.9991000000000001
16,single-cutcat-unif,186,153,111,1.0673828125,0.233744655,0.0,0.000967389,0.9973000000000001
17,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
17,single-cutcat-unif,731,159,193,1.0693359375,0.251551015,0.0,0.001256767,0.9997
17,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
17,single-cutcat-unif,190,107,128,1.0595703125,0.209032546,0.0,0.003734312,0.9979000000000002
17,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
17,single-cutcat-unif,763,151,420,1.099609375,0.244533825,0.0,0.001753545,0.9999999999999999
17,single-cutcat-unif,190,115,634,1.0068359375,0.201531501,0.0,0.002198898,0.9999999999999999
17,single-cutcat-unif,70,137,236,1.0283203125,0.217470982,0.0,0.00246423,0.9998000000000001
17,single-cutcat-unif,346,150,120,1.1923828125,0.276842559,0.0,0.001056117,0.9976000000000002
17,single-cutcat-unif,706,150,168,1.0048828125,0.246729178,0.0,0.001947162,0.9998000000000001
17,single-cutcat-unif,715,119,164,1.005859375,0.2160369,0.0,0.001453067,0.9994
17,single-cutcat-unif,70,153,239,1.0283203125,0.229758126,0.0,0.001493695,0.9998000000000001
17,single-cutcat-unif,474,134,252,1.1923828125,0.233743632,0.0,0.001303275,0.9999999999999999
17,single-cutcat-unif,251,151,164,1.099609375,0.232862825,0.0,0.002419456,0.9997
17,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
17,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
17,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
17,single-cutcat-unif,714,131,195,1.0068359375,0.245544176,0.0,0.002298968,0.9996
17,single-cutcat-unif,25,149,700,1.0185546875,0.234110386,0.0,0.002044095,0.9999999999999999
17,single-cutcat-unif,186,153,111,1.0673828125,0.233744655,0.0,0.000967389,0.9973000000000001
18,single-cutcat-unif,766,115,120,1.0673828125,0.206751343,0.0,0.003727028,0.9969000000000001
18,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
18,single-cutcat-unif,190,235,236,1.0283203125,0.308871173,-0.009998336,0.001497562,0.9999000000000001
18,single-cutcat-unif,706,150,168,1.0048828125,0.246729178,0.0,0.001947162,0.9998000000000001
18,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
18,single-cutcat-unif,738,134,176,1.0048828125,0.222743763,0.0,0.002386021,0.9994999999999999
18,single-cutcat-unif,227,138,396,1.0068359375,0.251413625,0.0,0.001846482,0.9999999999999999
18,single-cutcat-unif,186,105,401,1.0693359375,0.194069211,0.0,0.00800133,0.9999999999999999
18,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
18,single-cutcat-unif,70,137,236,1.0283203125,0.217470982,0.0,0.00246423,0.9998000000000001
18,single-cutcat-unif,202,139,115,1.0048828125,0.220881742,0.0,0.001989753,0.9976000000000002
18,single-cutcat-unif,70,150,240,1.2177734375,0.298607667,0.0,0.002156959,0.9999999999999999
18,single-cutcat-unif,714,131,195,1.0068359375,0.245544176,0.0,0.002298968,0.9996
18,single-cutcat-unif,346,150,120,1.1923828125,0.276842559,0.0,0.001056117,0.9976000000000002
18,single-cutcat-unif,739,106,396,1.0224609375,0.191717074,0.0,0.002010462,0.9999999999999999
19,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
19,single-cutcat-unif,731,159,193,1.0693359375,0.251551015,0.0,0.001256767,0.9997
19,single-cutcat-unif,706,150,168,1.0048828125,0.246729178,0.0,0.001947162,0.9998000000000001
19,single-cutcat-unif,189,229,189,1.1533203125,0.31212169,0.0,0.001455112,0.9998000000000001
19,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
19,single-cutcat-unif,347,139,124,1.1943359375,0.249285312,0.0,0.00100465,0.9981
19,single-cutcat-unif,451,111,254,1.005859375,0.198624983,0.0,0.001521888,0.9999000000000001
19,single-cutcat-unif,186,105,401,1.0693359375,0.194069211,0.0,0.00800133,0.9999999999999999
19,single-cutcat-unif,602,107,115,1.0068359375,0.194813759,0.0,0.001225167,0.9965
19,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
19,single-cutcat-unif,719,111,193,1.0068359375,0.216520996,0.0,0.003489238,0.9994
19,single-cutcat-unif,250,154,124,1.1220703125,0.257734738,0.0,0.001067047,0.9985
20,single-cutcat-unif,766,115,120,1.0673828125,0.206751343,0.0,0.003727028,0.9969000000000001
20,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
20,single-cutcat-unif,251,151,164,1.099609375,0.232862825,0.0,0.002419456,0.9997
20,single-cutcat-unif,451,111,254,1.005859375,0.198624983,0.0,0.001521888,0.9999000000000001
20,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
20,single-cutcat-unif,189,229,189,1.1533203125,0.31212169,0.0,0.001455112,0.9998000000000001
20,single-cutcat-unif,706,150,168,1.0048828125,0.246729178,0.0,0.001947162,0.9998000000000001
20,single-cutcat-unif,186,105,401,1.0693359375,0.194069211,0.0,0.00800133,0.9999999999999999
20,single-cutcat-unif,602,107,115,1.0068359375,0.194813759,0.0,0.001225167,0.9965
20,single-cutcat-unif,190,107,128,1.0595703125,0.209032546,0.0,0.003734312,0.9979000000000002
20,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
20,single-cutcat-unif,346,150,120,1.00390625,0.243496144,0.0,0.005253013,0.9978000000000001
20,single-cutcat-unif,719,111,193,1.0068359375,0.216520996,0.0,0.003489238,0.9994
20,single-cutcat-unif,746,139,110,1.0673828125,0.231151201,0.0,0.005183933,0.9969999999999999
20,single-cutcat-unif,714,107,131,1.0654296875,0.192608906,0.0,0.000913418,0.9976000000000002
20,single-cutcat-unif,475,159,321,1.0849609375,0.26025299,0.0,0.001501138,0.9999999999999999
21,single-cutcat-unif,714,107,195,1.0068359375,0.198026955,0.0,0.001420116,0.9994
