trial,generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
0,0,multi-cutcat-unif,305,525,922,1.2646484375,0.13449274051543933,0,0.6453091721664147,1.0
0,0,multi-cutcat-unif,603,231,646,1.845703125,0.20249790526774092,0,0.6524824147320419,1.0
0,0,multi-cutcat-unif,557,152,584,1.33984375,0.03342302612793027,0,0.3824568383212119,1.0
0,1,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,2,multi-cutcat-unif,25,112,154,1.3271484375,0.01824895853889369,0,0.004452880733186786,0.9993000000000001
0,2,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,3,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,3,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,4,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,4,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,5,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,5,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,6,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,6,multi-cutcat-unif,1,101,328,1.716796875,0.000802042675408933,0,0.009568773018382298,0.5758
0,6,multi-cutcat-unif,15,153,265,1.3427734375,0.04582598278305846,0,0.08798633887225889,0.9999000000000001
0,6,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,7,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,7,multi-cutcat-unif,15,153,265,1.3427734375,0.04582598278305846,0,0.08798633887225889,0.9999000000000001
0,7,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,7,multi-cutcat-unif,7,162,329,1.3388671875,0.034406404380215055,0,0.04277454526869125,0.9928
0,7,multi-cutcat-unif,1,101,328,1.716796875,0.000802042675408933,0,0.009568773018382298,0.5758
0,7,multi-cutcat-unif,53,102,328,1.216796875,0.04306080684108537,0,0.18028692428556087,1.0
0,7,multi-cutcat-unif,655,129,224,1.0888671875,0.034195999859291185,0,0.08495322374441912,0.9998
0,8,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,8,multi-cutcat-unif,15,153,265,1.3427734375,0.04582598278305846,0,0.08798633887225889,0.9999000000000001
0,8,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,8,multi-cutcat-unif,7,162,329,1.3388671875,0.034406404380215055,0,0.04277454526869125,0.9928
0,8,multi-cutcat-unif,1,101,328,1.716796875,0.000802042675408933,0,0.009568773018382298,0.5758
0,8,multi-cutcat-unif,53,102,328,1.216796875,0.04306080684108537,0,0.18028692428556087,1.0
0,8,multi-cutcat-unif,655,129,224,1.0888671875,0.034195999859291185,0,0.08495322374441912,0.9998
0,9,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,9,multi-cutcat-unif,7,162,329,1.3388671875,0.034406404380215055,0,0.04277454526869125,0.9928
0,9,multi-cutcat-unif,1,101,328,1.716796875,0.000802042675408933,0,0.009568773018382298,0.5758
0,9,multi-cutcat-unif,53,102,328,1.216796875,0.04306080684108537,0,0.18028692428556087,1.0
0,9,multi-cutcat-unif,15,161,265,1.3154296875,0.04522594869270934,0,0.0756645757903917,1.0
0,10,multi-cutcat-unif,654,161,144,1.1923828125,0.04200575519189846,0,0.044387445909417234,0.9993000000000001
0,10,multi-cutcat-unif,15,153,265,1.3427734375,0.04582598278305846,0,0.08798633887225889,0.9999000000000001
0,10,multi-cutcat-unif,14,153,328,1.3408203125,0.0443249390977871,0,0.09951954900755057,1.0
0,10,multi-cutcat-unif,7,162,329,1.3388671875,0.034406404380215055,0,0.04277454526869125,0.9928
0,10,multi-cutcat-unif,13,126,328,1.21484375,0.03334678124671531,0,0.10536620252810644,0.9998
0,10,multi-cutcat-unif,513,101,328,1.154296875,0.02842964988096687,0,0.13828490446453107,1.0
0,10,multi-cutcat-unif,1,101,328,1.716796875,0.000802042675408933,0,0.009568773018382298,0.5758
0,0,single-cutcat-tour,422,599,278,1.12109375,0.10838982890425461,0,0.16331736460191523,1.0
0,0,single-cutcat-tour,172,990,701,1.134765625,0.15422463632655248,0,0.40803216327248765,1.0
0,0,single-cutcat-tour,237,584,306,1.865234375,1.0,0,0.41179506385088444,1.0
0,0,single-cutcat-tour,871,302,768,1.533203125,0.17378968833014566,0,0.6668885584849669,1.0
0,0,single-cutcat-tour,916,943,285,1.6220703125,0.5108299392046888,0,0.4624485495024441,1.0
0,0,single-cutcat-tour,614,596,528,1.5205078125,0.3270822117989597,0,0.5164174123460537,1.0
0,0,single-cutcat-tour,759,250,657,1.009765625,0.052077454830162094,0,0.3293896781838493,1.0
0,0,single-cutcat-tour,33,746,999,1.771484375,0.3011685658525668,0,0.5065898842618688,1.0
0,0,single-cutcat-tour,758,447,870,1.365234375,0.15223449638793393,0,0.5963233985990898,1.0
0,0,single-cutcat-tour,8,888,590,1.2705078125,0.1462396246266172,0,0.1694692529351248,0.9995
0,1,single-cutcat-tour,759,250,657,1.009765625,0.052077454830162094,0,0.3293896781838493,1.0
0,1,single-cutcat-tour,416,504,278,1.0205078125,0.08746102648145809,0,0.15832871652322947,1.0
0,2,single-cutcat-tour,743,504,279,1.009765625,0.10386846722377242,0,0.15403762081395123,1.0
0,2,single-cutcat-tour,247,506,279,1.009765625,0.09066035950062712,0,0.18101653165279669,1.0
0,2,single-cutcat-tour,759,250,657,1.009765625,0.052077454830162094,0,0.3293896781838493,1.0
0,2,single-cutcat-tour,439,506,273,1.01953125,0.08946157596586198,0,0.1513864944102317,1.0
0,2,single-cutcat-tour,423,386,289,1.01953125,0.0723144351517254,0,0.16004864524003765,1.0
0,3,single-cutcat-tour,759,250,657,1.009765625,0.052077454830162094,0,0.3293896781838493,1.0
0,3,single-cutcat-tour,743,376,263,1.013671875,0.06850743450805248,0,0.13328200972014387,1.0
0,3,single-cutcat-tour,423,122,289,1.01953125,0.031013863144502277,0,0.13406878183350673,0.9999000000000001
0,3,single-cutcat-tour,439,378,353,1.01953125,0.07014809846103709,0,0.17666506569760848,1.0
0,3,single-cutcat-tour,503,376,279,1.009765625,0.06977970718437873,0,0.15553637004574428,1.0
0,4,single-cutcat-tour,757,504,147,1.072265625,0.09242610561300033,0,0.06271649366762423,0.9997
0,4,single-cutcat-tour,503,250,273,1.009765625,0.051543364756871005,0,0.14939694754502347,1.0
0,4,single-cutcat-tour,743,120,743,1.138671875,0.0314160450965477,0,0.3217437083492222,1.0
0,4,single-cutcat-tour,743,376,263,1.013671875,0.06850743450805248,0,0.13328200972014387,1.0
0,4,single-cutcat-tour,423,122,289,1.01953125,0.031013863144502277,0,0.13406878183350673,0.9999000000000001
0,4,single-cutcat-tour,741,248,647,1.005859375,0.05187447478853506,0,0.3283833293353628,1.0
0,5,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,5,single-cutcat-tour,423,120,291,1.029296875,0.030550802628634452,0,0.1275762201067111,0.9999000000000001
0,5,single-cutcat-tour,757,504,147,1.072265625,0.09242610561300033,0,0.06271649366762423,0.9997
0,5,single-cutcat-tour,503,250,273,1.009765625,0.051543364756871005,0,0.14939694754502347,1.0
0,5,single-cutcat-tour,743,120,743,1.138671875,0.0314160450965477,0,0.3217437083492222,1.0
0,5,single-cutcat-tour,743,120,207,1.138671875,0.03142150485300609,0,0.07997782169178885,0.9996
0,6,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,6,single-cutcat-tour,423,120,291,1.029296875,0.030550802628634452,0,0.1275762201067111,0.9999000000000001
0,6,single-cutcat-tour,231,128,103,1.068359375,0.0331375350410158,0,0.007289462007686214,0.9954000000000001
0,6,single-cutcat-tour,741,504,147,1.189453125,0.10256607793774027,0,0.0756645757903917,0.9997
0,6,single-cutcat-tour,743,120,207,1.138671875,0.03142150485300609,0,0.07997782169178885,0.9996
0,6,single-cutcat-tour,245,248,147,1.072265625,0.05410046013586014,0,0.05547447687119285,0.9996
0,6,single-cutcat-tour,423,122,289,1.01953125,0.031013863144502277,0,0.13406878183350673,0.9999000000000001
0,7,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,7,single-cutcat-tour,247,160,283,1.0576171875,0.03989072976867491,0,0.13656723876164378,1.0
0,7,single-cutcat-tour,231,128,103,1.068359375,0.0331375350410158,0,0.007289462007686214,0.9954000000000001
0,7,single-cutcat-tour,422,118,289,1.005859375,0.030475636696726434,0,0.1284965034965035,0.9999000000000001
0,7,single-cutcat-tour,231,120,147,1.064453125,0.031381571318461296,0,0.0291495196471884,0.9989000000000001
0,7,single-cutcat-tour,743,120,743,1.138671875,0.0314160450965477,0,0.3217437083492222,1.0
0,7,single-cutcat-tour,245,248,147,1.072265625,0.05410046013586014,0,0.05547447687119285,0.9996
0,7,single-cutcat-tour,743,120,207,1.138671875,0.03142150485300609,0,0.07997782169178885,0.9996
0,7,single-cutcat-tour,485,496,147,1.064453125,0.09048976939396829,0,0.06297231371090249,0.9997
0,7,single-cutcat-tour,423,120,163,1.279296875,0.04745931819517278,0,0.10122034676607662,1.0
0,8,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,8,single-cutcat-tour,247,160,283,1.0576171875,0.03989072976867491,0,0.13656723876164378,1.0
0,8,single-cutcat-tour,231,128,103,1.068359375,0.0331375350410158,0,0.007289462007686214,0.9954000000000001
0,8,single-cutcat-tour,422,118,289,1.005859375,0.030475636696726434,0,0.1284965034965035,0.9999000000000001
0,8,single-cutcat-tour,231,120,147,1.064453125,0.031381571318461296,0,0.0291495196471884,0.9989000000000001
0,8,single-cutcat-tour,741,121,775,1.001953125,0.031084302843780717,0,0.35288512926360077,1.0
0,8,single-cutcat-tour,501,128,135,1.001953125,0.031674431743164956,0,0.034344304590605036,0.9984999999999999
0,8,single-cutcat-tour,743,120,743,1.138671875,0.0314160450965477,0,0.3217437083492222,1.0
0,8,single-cutcat-tour,245,248,147,1.072265625,0.05410046013586014,0,0.05547447687119285,0.9996
0,8,single-cutcat-tour,743,120,207,1.138671875,0.03142150485300609,0,0.07997782169178885,0.9996
0,9,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,9,single-cutcat-tour,247,160,283,1.0576171875,0.03989072976867491,0,0.13656723876164378,1.0
0,9,single-cutcat-tour,231,128,103,1.068359375,0.0331375350410158,0,0.007289462007686214,0.9954000000000001
0,9,single-cutcat-tour,422,118,289,1.005859375,0.030475636696726434,0,0.1284965034965035,0.9999000000000001
0,9,single-cutcat-tour,231,120,147,1.064453125,0.031381571318461296,0,0.0291495196471884,0.9989000000000001
0,9,single-cutcat-tour,231,152,103,1.04296875,0.0369823697202395,0,0.017428648788875845,0.996
0,9,single-cutcat-tour,741,121,775,1.001953125,0.031084302843780717,0,0.35288512926360077,1.0
0,9,single-cutcat-tour,501,128,135,1.001953125,0.031674431743164956,0,0.034344304590605036,0.9984999999999999
0,9,single-cutcat-tour,743,120,743,1.138671875,0.0314160450965477,0,0.3217437083492222,1.0
0,9,single-cutcat-tour,245,248,147,1.072265625,0.05410046013586014,0,0.05547447687119285,0.9996
0,10,single-cutcat-tour,501,120,135,1.001953125,0.02966277303346671,0,0.022474054427226952,0.998
0,10,single-cutcat-tour,247,160,283,1.0576171875,0.03989072976867491,0,0.13656723876164378,1.0
0,10,single-cutcat-tour,231,120,107,1.013671875,0.030292252055788022,0,0.006890053996277385,0.9959
0,10,single-cutcat-tour,422,118,289,1.005859375,0.030475636696726434,0,0.1284965034965035,0.9999000000000001
0,10,single-cutcat-tour,231,120,147,1.064453125,0.031381571318461296,0,0.0291495196471884,0.9989000000000001
0,10,single-cutcat-tour,213,128,101,1.533203125,0.07642205946240697,0,0.09457659206797663,0.9999000000000001
0,10,single-cutcat-tour,501,120,639,1.064453125,0.029861720996369964,0,0.28664329285148255,1.0
0,10,single-cutcat-tour,245,248,147,1.072265625,0.05410046013586014,0,0.05547447687119285,0.9996
0,10,single-cutcat-tour,231,372,103,1.068359375,0.07239790192108603,0,0.02126519841399225,0.9973000000000001
0,10,single-cutcat-tour,629,116,135,1.001953125,0.029339856089992265,0,0.027381244338471167,0.9979
0,0,multi-cutcat-tour,946,827,369,1.2236328125,0.20674771471065556,0,0.340477255361707,1.0
0,0,multi-cutcat-tour,197,942,954,1.1787109375,0.1609413171773659,0,0.49461171303863377,1.0
0,0,multi-cutcat-tour,249,679,678,1.455078125,0.3745487063713277,0,0.5567065460385955,1.0
0,0,multi-cutcat-tour,503,518,920,1.044921875,0.09255983326934301,0,0.4699627101056251,1.0
0,0,multi-cutcat-tour,194,270,547,1.53125,0.16684206489232523,0,0.530580584021695,1.0
0,0,multi-cutcat-tour,89,157,392,1.9345703125,0.19602068963589636,0,0.2917439847806765,1.0
0,0,multi-cutcat-tour,305,537,206,1.009765625,0.09310001048529261,0,0.1066029551231254,1.0
0,0,multi-cutcat-tour,617,400,762,1.2392578125,0.12112948841814916,0,0.5204502572230122,1.0
0,0,multi-cutcat-tour,347,447,688,1.14453125,0.08885622356911155,0,0.3625060070681396,1.0
0,0,multi-cutcat-tour,855,319,1014,1.263671875,0.1054516837823071,0,0.6477449926922865,1.0
0,1,multi-cutcat-tour,305,537,206,1.009765625,0.09310001048529261,0,0.1066029551231254,1.0
0,1,multi-cutcat-tour,347,447,688,1.14453125,0.08885622356911155,0,0.3625060070681396,1.0
0,2,multi-cutcat-tour,347,537,172,1.1455078125,0.11728233874140548,0,0.09160654873203017,1.0
0,2,multi-cutcat-tour,305,441,626,1.009765625,0.08114802824443403,0,0.3224966296626544,1.0
0,3,multi-cutcat-tour,305,441,626,1.009765625,0.08114802824443403,0,0.3224966296626544,1.0
0,3,multi-cutcat-tour,347,377,686,1.0087890625,0.06685813288605172,0,0.35585534979919736,1.0
0,3,multi-cutcat-tour,435,577,172,1.1455078125,0.10978037435492209,0,0.09042232347016453,1.0
0,3,multi-cutcat-tour,347,537,172,1.1455078125,0.11728233874140548,0,0.09160654873203017,1.0
0,3,multi-cutcat-tour,787,441,114,1.037109375,0.08069702298318027,0,0.035927760664229355,0.9987
0,4,multi-cutcat-tour,305,441,626,1.009765625,0.08114802824443403,0,0.3224966296626544,1.0
0,4,multi-cutcat-tour,49,601,172,1.0126953125,0.09688859774690121,0,0.09600816307276251,1.0
0,4,multi-cutcat-tour,307,513,300,1.1455078125,0.10264621691255547,0,0.18698550081582718,1.0
0,4,multi-cutcat-tour,275,377,240,1.146484375,0.07699243502094359,0,0.11910348423236382,0.9999000000000001
0,4,multi-cutcat-tour,347,377,686,1.0087890625,0.06685813288605172,0,0.35585534979919736,1.0
0,5,multi-cutcat-tour,49,601,172,1.0126953125,0.09688859774690121,0,0.09600816307276251,1.0
0,5,multi-cutcat-tour,344,537,174,1.0751953125,0.10068335641661758,0,0.08470763741742492,1.0
0,5,multi-cutcat-tour,419,577,172,1.1455078125,0.10840012264260558,0,0.09832544644374698,1.0
0,5,multi-cutcat-tour,305,377,626,1.009765625,0.06957876401824244,0,0.3274961214139141,1.0
0,5,multi-cutcat-tour,283,377,620,1.1376953125,0.076707986866691,0,0.3171418393708996,1.0
0,5,multi-cutcat-tour,305,373,686,1.009765625,0.07982348359178337,0,0.34116120698446517,1.0
0,5,multi-cutcat-tour,275,377,240,1.146484375,0.07699243502094359,0,0.11910348423236382,0.9999000000000001
0,6,multi-cutcat-tour,275,409,176,1.138671875,0.08055141228685751,0,0.11984108575499648,1.0
0,6,multi-cutcat-tour,49,601,172,1.1376953125,0.11137200617694294,0,0.08152006872287629,1.0
0,6,multi-cutcat-tour,17,377,300,1.01953125,0.06623100661953915,0,0.11535248079682503,1.0
0,7,multi-cutcat-tour,275,409,176,1.138671875,0.08055141228685751,0,0.11984108575499648,1.0
0,7,multi-cutcat-tour,17,409,176,1.01171875,0.07146139782041384,0,0.04721489883992697,0.9983999999999998
0,7,multi-cutcat-tour,17,113,172,1.12890625,0.027276768749162617,0,0.039026320128619174,0.9974999999999998
0,7,multi-cutcat-tour,19,411,112,1.138671875,0.0813334746260777,0,0.025557394168650546,0.9915999999999999
0,7,multi-cutcat-tour,17,377,300,1.01953125,0.06623100661953915,0,0.11535248079682503,1.0
0,8,multi-cutcat-tour,19,377,192,1.154296875,0.07582217810355486,0,0.056789753882029705,0.9994
0,8,multi-cutcat-tour,275,409,176,1.138671875,0.08055141228685751,0,0.11984108575499648,1.0
0,8,multi-cutcat-tour,17,113,172,1.12890625,0.027276768749162617,0,0.039026320128619174,0.9974999999999998
0,8,multi-cutcat-tour,19,411,112,1.138671875,0.0813334746260777,0,0.025557394168650546,0.9915999999999999
0,8,multi-cutcat-tour,17,377,300,1.01953125,0.06623100661953915,0,0.11535248079682503,1.0
0,8,multi-cutcat-tour,1,408,172,1.138671875,0.0018873621069021972,0,0.03221736393581345,0.010599999999999943
0,8,multi-cutcat-tour,17,113,204,1.154296875,0.029124732844566414,0,0.057825226824055304,0.9984999999999999
0,8,multi-cutcat-tour,275,113,172,1.12890625,0.029998177610007986,0,0.10281722614929545,0.9994
0,8,multi-cutcat-tour,275,411,112,1.138671875,0.08298704408587342,0,0.07254083386077755,0.9984999999999999
0,8,multi-cutcat-tour,275,537,176,1.138671875,0.1032177767920511,0,0.14087375180659004,1.0
0,9,multi-cutcat-tour,19,377,192,1.154296875,0.07582217810355486,0,0.056789753882029705,0.9994
0,9,multi-cutcat-tour,17,377,300,1.00390625,0.06437927981856904,0,0.12546022459962922,1.0
0,9,multi-cutcat-tour,17,411,172,1.138671875,0.08115415176398046,0,0.04422304270379595,0.9984000000000001
0,9,multi-cutcat-tour,17,155,368,1.138671875,0.035296969332335705,0,0.1449586070080311,1.0
0,9,multi-cutcat-tour,17,113,172,1.12890625,0.027276768749162617,0,0.039026320128619174,0.9974999999999998
0,9,multi-cutcat-tour,19,411,112,1.138671875,0.0813334746260777,0,0.025557394168650546,0.9915999999999999
0,9,multi-cutcat-tour,17,377,300,1.01953125,0.06623100661953915,0,0.11535248079682503,1.0
0,9,multi-cutcat-tour,1,408,172,1.138671875,0.0018873621069021972,0,0.03221736393581345,0.010599999999999943
0,9,multi-cutcat-tour,17,113,204,1.154296875,0.029124732844566414,0,0.057825226824055304,0.9984999999999999
0,9,multi-cutcat-tour,19,411,113,1.138671875,0.0807865888673397,0,0.0281413234764928,0.9912000000000001
0,10,multi-cutcat-tour,19,377,192,1.154296875,0.07582217810355486,0,0.056789753882029705,0.9994
0,10,multi-cutcat-tour,17,377,300,1.00390625,0.06437927981856904,0,0.12546022459962922,1.0
0,10,multi-cutcat-tour,17,411,172,1.138671875,0.08115415176398046,0,0.04422304270379595,0.9984000000000001
0,10,multi-cutcat-tour,17,155,368,1.138671875,0.035296969332335705,0,0.1449586070080311,1.0
0,10,multi-cutcat-tour,17,377,172,1.22265625,0.09087633276801654,0,0.05548413501972598,0.9992
0,10,multi-cutcat-tour,17,113,172,1.12890625,0.027276768749162617,0,0.039026320128619174,0.9974999999999998
0,10,multi-cutcat-tour,19,411,112,1.138671875,0.0813334746260777,0,0.025557394168650546,0.9915999999999999
0,10,multi-cutcat-tour,17,377,300,1.01953125,0.06623100661953915,0,0.11535248079682503,1.0
0,10,multi-cutcat-tour,1,408,172,1.138671875,0.0018873621069021972,0,0.03221736393581345,0.010599999999999943
0,10,multi-cutcat-tour,17,113,204,1.154296875,0.029124732844566414,0,0.057825226824055304,0.9984999999999999
1,0,single-cutcat-unif,897,274,221,1.4267578125,0.0811337054943729,0,0.278905699888796,1.0
1,0,single-cutcat-unif,416,416,754,1.5947265625,0.18567761595653368,0,0.6897703362150052,1.0
1,0,single-cutcat-unif,807,699,651,1.4326171875,0.19651566489655545,0,0.5126410315529744,1.0
1,0,single-cutcat-unif,472,599,459,1.0673828125,0.08061824058611596,0,0.2708084086417657,1.0
1,0,single-cutcat-unif,611,278,1015,1.4326171875,0.0812597324402651,0,0.6700555605294515,1.0
1,0,single-cutcat-unif,276,792,269,1.8212890625,1.0,0,0.5415148428158642,1.0
1,0,single-cutcat-unif,364,810,297,1.5654296875,0.37089120201042425,0,0.38967624316382177,1.0
1,0,single-cutcat-unif,515,493,742,1.5576171875,0.2107370922068251,0,0.696551638314884,1.0
